customer_id,signup_date,last_active_date,monthly_spend,total_orders,support_tickets,plan_type,region,satisfaction_score,churned
C-53916,2024-06-22,2024-08-28,22.32,4,1,Basic,Asia Pacific,7.0,True
C-53917,2022-09-16,2023-01-01,31.49,5,1,Basic,Europe,,True
C-53918,2024-10-04,2025-03-09,31.72,15,2,Basic,Latin America,7.0,False
C-53919,2024-12-26,2025-06-30,65.92,36,1,Pro,Asia Pacific,4.0,False
C-53920,2024-01-19,2025-06-30,24.84,53,2,Basic,Latin America,7.0,False
C-53921,2024-06-06,2024-12-13,96.76,14,1,Pro,North America,8.0,False
C-53922,2024-09-04,2024-11-15,70.98,6,0,Pro,Latin America,5.0,False
C-53923,2023-08-28,2024-03-12,72.34,13,1,Pro,Latin America,8.0,False
C-53924,2022-10-21,2023-05-25,33.94,17,1,Basic,Asia Pacific,8.0,False
C-53925,2023-06-12,2025-06-30,75.41,91,1,Pro,Europe,8.0,True
C-53926,2023-01-31,2023-03-02,24.3,6,1,Basic,Europe,9.0,False
C-53927,2022-10-13,2023-06-28,65.74,13,4,Pro,Europe,5.0,True
C-53928,2025-01-07,2025-06-30,68.44,22,2,Pro,Asia Pacific,6.0,False
C-53929,2024-11-08,2025-06-26,91.6,11,2,Pro,Europe,2.0,False
C-53930,2024-04-18,2025-06-30,28.2,55,2,Basic,Europe,6.0,False
C-53931,2024-09-27,2024-11-02,80.22,0,1,Pro,Asia Pacific,9.0,False
C-53932,2024-10-03,2025-06-30,36.09,71,3,Basic,Latin America,6.0,False
C-53933,2024-10-11,2024-11-19,23.66,0,0,Basic,Latin America,7.0,False
C-53934,2024-05-01,2024-11-22,37.22,8,2,Basic,Asia Pacific,8.0,False
C-53935,2023-11-27,2024-02-26,16.38,10,3,Basic,Latin America,6.0,False
C-53936,2023-10-23,2025-01-16,76.34,24,2,Pro,Asia Pacific,6.0,False
C-53937,2024-12-27,2025-03-23,76.67,6,1,Pro,Latin America,7.0,False
C-53938,2024-11-28,2025-06-30,27.74,21,2,Basic,North America,10.0,False
C-53939,2024-05-11,2024-06-10,191.01,1,2,Enterprise,Latin America,6.0,False
C-53940,2024-08-27,2025-03-20,113.39,11,0,Pro,North America,9.0,False
C-53941,2023-06-03,2023-08-13,34.21,1,0,Basic,Europe,6.0,False
C-53942,2022-08-22,2022-12-13,26.77,6,1,Basic,Asia Pacific,8.0,False
C-53943,2023-05-10,2023-07-25,79.38,4,2,Pro,Latin America,6.0,False
C-53944,2022-12-23,2023-03-04,162.25,4,1,Enterprise,North America,5.0,False
C-53945,2024-11-26,2024-12-26,25.42,1,1,Basic,Europe,9.0,False
C-53946,2022-10-25,2022-11-24,164.51,1,0,Enterprise,North America,7.0,False
C-53947,2023-12-09,2024-08-07,31.81,13,4,Basic,Asia Pacific,8.0,False
C-53948,2022-06-21,2022-12-15,69.45,10,1,Pro,Europe,10.0,False
C-53949,2024-08-20,2025-01-25,27.65,11,2,Basic,North America,5.0,False
C-53950,2023-10-25,2024-11-24,36.85,22,0,Basic,North America,7.0,False
C-53951,2024-09-08,2025-06-30,101.93,58,2,Pro,Asia Pacific,8.0,False
C-53952,2022-11-02,2023-01-20,72.23,1,1,Pro,North America,7.0,False
C-53953,2022-09-26,2023-03-02,21.28,9,1,Basic,Latin America,8.0,False
C-53954,2024-12-08,2025-06-14,,12,3,Basic,Asia Pacific,7.0,False
C-53955,2023-03-13,2023-05-19,37.04,4,5,Basic,North America,4.0,True
C-53956,2024-01-05,2024-04-24,72.47,4,0,Pro,North America,6.0,False
C-53957,2024-03-19,2024-04-18,159.06,1,1,Enterprise,Europe,8.0,False
C-53958,2022-10-11,2024-07-06,92.73,34,5,Pro,North America,8.0,False
C-53959,2023-12-17,2024-04-29,62.18,7,2,Pro,Asia Pacific,6.0,False
C-53960,2024-01-25,2024-04-16,82.54,3,0,Pro,North America,9.0,False
C-53961,2025-01-23,2025-04-18,163.96,9,1,Enterprise,Asia Pacific,8.0,False
C-53962,2024-07-22,2025-05-02,22.42,15,4,Basic,Latin America,7.0,True
C-53963,2025-01-19,2025-06-30,82.3,27,0,Pro,Latin America,7.0,False
C-53964,2022-12-08,2025-06-30,88.33,61,2,Pro,Asia Pacific,9.0,True
C-53965,2023-01-05,2023-03-13,25.46,3,0,Basic,Latin America,8.0,False
C-53966,2022-07-22,2023-11-13,69.79,28,0,Pro,Europe,7.0,False
C-53967,2023-12-06,2024-01-05,116.92,4,1,Pro,Europe,7.0,False
C-53968,2022-09-17,2023-08-01,77.32,21,2,Pro,North America,6.0,False
C-53969,2023-04-23,2025-06-30,19.59,54,2,Basic,Latin America,7.0,False
C-53970,2022-06-01,2022-11-25,29.06,9,1,Basic,North America,8.0,False
C-53971,2024-05-31,2024-06-30,85.65,3,3,Pro,Europe,7.0,False
C-53972,2023-01-22,2024-04-09,28.18,25,0,Basic,North America,7.0,False
C-53973,2022-10-21,2023-09-25,99.44,14,0,Pro,North America,9.0,False
C-53974,2023-01-21,2025-06-30,87.58,65,0,Pro,Latin America,8.0,False
C-53975,2024-01-12,2025-03-01,81.96,26,3,Pro,Latin America,6.0,False
C-53976,2023-08-31,2023-10-05,27.2,4,0,Basic,North America,4.0,False
C-53977,2022-09-10,2023-05-13,113.97,18,0,Pro,Asia Pacific,8.0,True
C-53978,2025-01-23,2025-05-24,108.48,6,1,Pro,Asia Pacific,7.0,False
C-53979,2023-08-24,2025-06-30,21.98,76,0,Basic,Europe,8.0,False
C-53980,2022-10-14,2025-06-30,202.68,74,2,Enterprise,North America,8.0,False
C-53981,2023-06-05,2025-06-30,32.36,45,0,Basic,Latin America,5.0,True
C-53982,2023-08-27,2024-03-26,36.7,10,2,Basic,North America,5.0,False
C-53983,2024-01-21,2025-04-13,105.96,38,2,Pro,Latin America,6.0,False
C-53984,2023-03-19,2025-06-30,125.61,66,3,Enterprise,Europe,10.0,False
C-53985,2023-11-14,2024-08-11,276.83,22,1,Enterprise,Europe,8.0,False
C-53986,2024-08-21,2024-09-20,84.8,3,0,Pro,Latin America,7.0,True
C-53987,2024-12-21,2025-06-30,24.23,20,2,Basic,Europe,6.0,False
C-53988,2025-01-07,2025-06-30,86.72,9,2,Pro,Asia Pacific,6.0,False
C-53989,2023-01-21,2023-10-29,29.76,24,0,Basic,Latin America,9.0,False
C-53990,2022-06-05,2023-11-11,21.81,43,1,Basic,Europe,7.0,False
C-53991,2025-01-29,2025-06-30,36.5,8,1,Basic,Europe,6.0,False
C-53992,2024-10-15,2025-05-18,163.33,21,1,Enterprise,Latin America,6.0,True
C-53993,2024-03-19,2024-04-18,33.63,1,1,Basic,Asia Pacific,8.0,False
C-53994,2024-10-28,2025-02-10,30.8,6,1,Basic,North America,7.0,True
C-53995,2023-12-27,2024-04-16,37.17,4,2,Basic,North America,10.0,False
C-53996,2022-07-12,2025-01-31,32.95,65,2,Basic,Latin America,6.0,True
C-53997,2023-01-08,2023-11-11,76.13,25,4,Pro,North America,9.0,False
C-53998,2023-04-10,2024-02-22,82.68,22,5,Pro,Latin America,7.0,False
C-53999,2022-07-02,2025-01-02,30.15,60,2,Basic,Asia Pacific,6.0,False
C-54000,2022-12-11,2023-08-03,24.62,14,3,Basic,North America,8.0,False
C-54001,2023-01-18,2025-01-27,212.6,49,2,Enterprise,North America,6.0,True
C-54002,2023-10-05,2023-11-26,35.37,4,4,Basic,Europe,6.0,False
C-54003,2024-10-16,2025-01-24,27.2,8,1,Basic,Asia Pacific,6.0,False
C-54004,2022-11-15,2023-10-29,175.25,27,2,Enterprise,Latin America,7.0,False
C-54005,2023-04-16,2023-12-09,34.27,15,0,Basic,Latin America,7.0,True
C-54006,2023-07-14,2024-09-01,99.99,29,1,Pro,North America,7.0,False
C-54007,2024-07-07,2025-06-30,89.32,25,0,Pro,Europe,6.0,False
C-54008,2023-12-07,2024-01-06,82.49,2,3,Pro,Latin America,7.0,False
C-54009,2024-02-07,2024-03-17,183.5,0,1,Enterprise,Europe,4.0,True
C-54010,2022-12-10,2024-01-02,162.29,25,1,Enterprise,Latin America,8.0,False
C-54011,2022-12-11,2023-04-20,164.61,8,3,Enterprise,Asia Pacific,9.0,True
C-54012,2023-09-06,2024-05-14,86.66,10,2,Pro,Asia Pacific,5.0,False
C-54013,2024-07-23,2025-02-04,,13,4,Pro,Asia Pacific,9.0,False
C-54014,2024-02-16,2024-08-07,30.63,10,2,Basic,Asia Pacific,5.0,True
C-54015,2024-03-14,2024-04-13,160.53,2,0,Enterprise,Latin America,9.0,False
C-54016,2023-01-27,2024-07-09,30.5,42,4,Basic,Asia Pacific,7.0,False
C-54017,2024-08-09,2024-09-18,30.56,3,0,Basic,North America,8.0,False
C-54018,2024-01-30,2024-10-13,28.07,19,0,Basic,Europe,10.0,False
C-54019,2023-12-20,2024-06-28,26.1,16,0,Basic,Asia Pacific,7.0,False
C-54020,2023-08-13,2025-04-30,90.09,32,2,Pro,North America,6.0,False
C-54021,2024-02-27,2025-05-05,278.26,35,0,Enterprise,Asia Pacific,9.0,False
C-54022,2023-12-03,2024-09-02,42.56,19,2,Basic,Latin America,6.0,False
C-54023,2022-11-25,2025-06-30,86.9,83,5,Pro,Europe,6.0,False
C-54024,2024-12-25,2025-04-03,49.29,3,1,Pro,Europe,6.0,False
C-54025,2023-01-29,2023-04-13,26.99,5,3,Basic,Europe,7.0,False
C-54026,2024-01-06,2024-04-28,214.12,8,1,Enterprise,Europe,8.0,False
C-54027,2022-12-06,2023-04-08,191.61,4,1,Enterprise,Europe,7.0,False
C-54028,2023-09-01,2025-06-30,84.12,68,1,Pro,Asia Pacific,9.0,False
C-54029,2023-04-11,2023-11-04,25.21,14,2,Basic,Latin America,8.0,False
C-54030,2024-10-31,2025-06-30,91.91,119,0,Pro,Latin America,10.0,False
C-54031,2023-03-07,2023-05-11,26.21,3,4,Basic,Europe,7.0,False
C-54032,2024-07-23,2025-05-31,182.36,20,0,Enterprise,Latin America,8.0,False
C-54033,2022-11-06,2023-01-23,41.71,4,1,Pro,North America,5.0,False
C-54034,2025-01-16,2025-06-26,98.69,8,3,Pro,Latin America,7.0,False
C-54035,2023-01-11,2023-02-10,86.73,1,2,Pro,North America,9.0,True
C-54036,2024-09-22,2025-06-30,89.36,17,1,Pro,Europe,6.0,False
C-54037,2023-10-04,2025-06-30,33.64,84,5,Basic,Latin America,9.0,False
C-54038,2022-12-19,2025-06-30,170.2,74,1,Enterprise,Latin America,6.0,False
C-54039,2024-08-13,2025-06-30,24.33,17,1,Basic,Europe,9.0,False
C-54040,2023-03-25,2024-02-15,34.09,29,2,Basic,Europe,5.0,False
C-54041,2024-05-29,2025-06-30,59.6,34,0,Pro,Latin America,9.0,False
C-54042,2023-05-12,2023-06-11,23.35,0,0,Basic,Europe,8.0,False
C-54043,2022-09-09,2023-01-22,79.61,6,3,Pro,Asia Pacific,8.0,False
C-54044,2025-01-19,2025-06-30,19.76,79,1,Basic,North America,7.0,True
C-54045,2024-09-06,2025-06-30,19.21,51,1,Basic,Latin America,,True
C-54046,2023-01-14,2024-05-13,34.89,29,3,Basic,North America,6.0,True
C-54047,2024-12-24,2025-06-30,72.57,15,1,Pro,Europe,7.0,False
C-54048,2023-12-31,2024-10-30,24.96,23,2,Basic,Latin America,9.0,False
C-54049,2023-10-20,2023-11-19,95.7,5,2,Pro,Latin America,6.0,False
C-54050,2023-04-04,2024-05-14,197.23,23,2,Enterprise,Europe,8.0,False
C-54051,2022-12-12,2024-04-18,26.49,28,1,Basic,Europe,10.0,True
C-54052,2023-09-19,2024-01-11,73.97,9,0,Pro,North America,8.0,False
C-54053,2024-11-12,2025-03-12,91.84,5,2,Pro,Latin America,5.0,False
C-54054,2023-06-28,2023-12-17,89.76,9,2,Pro,Asia Pacific,8.0,False
C-54055,2023-09-17,2025-06-30,70.1,68,3,Pro,Asia Pacific,10.0,False
C-54056,2023-06-22,2023-07-22,77.92,1,2,Pro,North America,5.0,False
C-54057,2023-01-18,2023-03-16,21.48,1,0,Basic,Asia Pacific,5.0,False
C-54058,2023-06-18,2023-12-21,65.13,16,2,Pro,Europe,4.0,True
C-54059,2024-07-15,2025-06-15,72.94,29,0,Pro,North America,6.0,False
C-54060,2022-12-23,2023-03-24,33.76,7,1,Basic,North America,6.0,False
C-54061,2023-06-11,2023-07-11,,2,1,Basic,North America,8.0,False
C-54062,2023-09-20,2023-11-25,19.33,1,0,Basic,Asia Pacific,9.0,False
C-54063,2024-05-15,2024-08-23,25.47,6,2,Basic,Asia Pacific,9.0,False
C-54064,2022-11-20,2025-06-30,37.25,73,2,Basic,Asia Pacific,7.0,True
C-54065,2023-01-19,2023-07-29,189.68,13,0,Enterprise,Asia Pacific,6.0,False
C-54066,2022-06-03,2022-08-17,202.59,6,0,Enterprise,Asia Pacific,8.0,False
C-54067,2023-02-28,2023-08-30,94.57,14,2,Pro,Asia Pacific,8.0,False
C-54068,2024-04-15,2025-02-03,245.99,18,2,Enterprise,Latin America,8.0,False
C-54069,2023-01-27,2024-06-07,216.32,45,1,Enterprise,North America,4.0,False
C-54070,2024-10-16,2024-11-15,18.74,5,3,Basic,North America,6.0,True
C-54071,2023-05-10,2024-02-21,34.0,19,2,Basic,Latin America,7.0,False
C-54072,2024-02-28,2025-06-30,27.88,48,1,Basic,Europe,8.0,False
C-54073,2024-01-31,2024-04-25,181.1,5,2,Enterprise,Latin America,9.0,False
C-54074,2024-07-18,2025-02-18,28.2,7,2,Basic,Europe,8.0,False
C-54075,2023-12-11,2025-06-30,62.22,45,3,Pro,Asia Pacific,5.0,False
C-54076,2024-11-18,2025-06-30,41.43,31,1,Basic,Asia Pacific,5.0,False
C-54077,2022-11-04,2022-12-04,100.05,0,3,Pro,Latin America,6.0,False
C-54078,2023-07-29,2024-04-08,65.13,15,0,Pro,Latin America,7.0,False
C-54079,2023-11-06,2024-08-30,153.11,24,0,Enterprise,Asia Pacific,10.0,False
C-54080,2022-08-04,2022-09-03,34.88,2,1,Basic,Latin America,,False
C-54081,2024-03-09,2025-06-30,77.18,45,0,Pro,Asia Pacific,6.0,False
C-54082,2022-10-06,2023-07-22,27.48,18,0,Basic,North America,7.0,False
C-54083,2023-06-05,2024-06-20,25.78,20,2,Basic,Asia Pacific,7.0,True
C-54084,2023-04-11,2023-06-09,83.88,4,3,Pro,Asia Pacific,6.0,False
C-54085,2024-06-01,2025-06-30,76.82,43,1,Pro,Asia Pacific,8.0,False
C-54086,2023-07-26,2023-08-25,32.98,0,2,Basic,Asia Pacific,5.0,False
C-54087,2023-08-14,2023-09-13,98.12,2,0,Enterprise,Asia Pacific,6.0,False
C-54088,2023-12-04,2024-05-14,99.79,9,1,Pro,Latin America,8.0,False
C-54089,2022-06-19,2022-09-29,35.05,5,2,Basic,Europe,7.0,False
C-54090,2024-02-03,2024-12-18,30.89,15,0,Basic,Latin America,4.0,False
C-54091,2023-05-08,2023-06-07,25.9,0,4,Basic,Europe,9.0,True
C-54092,2024-10-03,2025-06-30,36.13,31,3,Basic,Europe,6.0,True
C-54093,2024-03-21,2024-09-25,33.59,17,2,Basic,Europe,5.0,False
C-54094,2022-07-17,2023-08-12,22.07,25,0,Basic,North America,4.0,False
C-54095,2024-07-28,2024-10-09,33.63,9,0,Basic,Asia Pacific,8.0,False
C-54096,2022-07-28,2023-05-17,222.08,18,1,Enterprise,North America,6.0,False
C-54097,2022-07-05,2023-04-29,61.6,19,1,Pro,North America,6.0,False
C-54098,2025-01-25,2025-02-24,69.4,2,1,Pro,Latin America,5.0,False
C-54099,2023-06-04,2024-08-31,18.76,29,3,Basic,Latin America,8.0,False
C-54100,2024-10-21,2024-12-21,64.39,4,4,Pro,Asia Pacific,7.0,True
C-54101,2024-06-19,2025-06-30,30.55,32,1,Basic,Latin America,9.0,False
C-54102,2023-08-15,2023-10-21,28.16,4,1,Basic,Latin America,8.0,False
C-54103,2023-08-24,2023-09-23,32.17,1,1,Basic,Latin America,5.0,False
C-54104,2023-11-22,2024-03-22,38.75,6,1,Pro,Asia Pacific,6.0,False
C-54105,2023-03-27,2023-07-04,186.46,3,1,Enterprise,Asia Pacific,8.0,False
C-54106,2023-04-24,2023-06-09,83.94,5,0,Pro,Europe,8.0,False
C-54107,2025-01-14,2025-06-30,73.27,124,4,Pro,Europe,10.0,True
C-54108,2023-02-13,2023-05-18,95.64,5,4,Pro,North America,8.0,False
C-54109,2024-12-14,2025-06-30,83.19,77,2,Pro,North America,5.0,False
C-54110,2023-09-21,2024-11-17,64.37,23,2,Pro,Asia Pacific,7.0,False
C-54111,2024-08-25,2024-12-14,25.41,8,2,Basic,Asia Pacific,8.0,False
C-54112,2022-08-01,2025-06-30,51.85,92,1,Pro,Asia Pacific,6.0,False
C-54113,2024-08-04,2025-03-19,70.95,18,0,Pro,Asia Pacific,5.0,True
C-54114,2023-05-21,2024-08-31,,27,2,Pro,Europe,6.0,False
C-54115,2022-09-16,2022-12-09,,7,2,Basic,Asia Pacific,6.0,False
C-54116,2023-10-02,2024-06-12,92.06,13,3,Pro,Asia Pacific,7.0,False
C-54117,2022-11-01,2024-03-12,189.48,39,0,Enterprise,North America,7.0,True
C-54118,2024-04-17,2025-02-24,66.5,18,0,Pro,Asia Pacific,7.0,True
C-54119,2024-10-20,2024-12-13,45.51,5,2,Pro,Asia Pacific,7.0,False
C-54120,2024-10-07,2025-05-24,79.81,15,2,Pro,Asia Pacific,6.0,False
C-54121,2024-11-28,2025-06-30,26.77,15,2,Basic,Asia Pacific,8.0,False
C-54122,2022-08-30,2023-01-13,29.23,11,1,Basic,Asia Pacific,8.0,False
C-54123,2023-05-11,2023-06-29,28.13,2,0,Basic,Asia Pacific,7.0,False
C-54124,2022-12-31,2023-08-07,174.76,12,3,Enterprise,Asia Pacific,9.0,False
C-54125,2023-11-06,2024-02-21,111.44,5,3,Pro,Asia Pacific,7.0,False
C-54126,2024-05-13,2024-06-20,22.6,5,0,Basic,Asia Pacific,6.0,False
C-54127,2022-08-12,2023-07-23,72.06,20,1,Pro,North America,7.0,False
C-54128,2023-07-18,2023-10-17,17.66,7,0,Basic,North America,8.0,True
C-54129,2022-11-05,2023-01-11,79.07,3,2,Pro,Asia Pacific,9.0,False
C-54130,2023-01-14,2025-06-30,107.75,87,1,Pro,Europe,8.0,False
C-54131,2022-11-01,2023-04-18,97.32,10,1,Pro,Europe,8.0,False
C-54132,2024-06-17,2025-01-01,168.9,21,1,Enterprise,Asia Pacific,7.0,False
C-54133,2022-12-03,2023-04-16,83.37,11,4,Pro,North America,8.0,True
C-54134,2024-05-14,2024-11-06,56.17,12,3,Pro,North America,7.0,False
C-54135,2024-01-19,2024-09-21,53.52,15,1,Pro,Latin America,10.0,False
C-54136,2023-03-29,2023-10-08,77.61,17,2,Pro,Europe,6.0,False
C-54137,2024-12-24,2025-01-23,140.25,3,1,Enterprise,Asia Pacific,8.0,False
C-54138,2024-05-02,2024-12-04,41.69,16,5,Basic,Latin America,10.0,True
C-54139,2024-08-26,2025-06-30,37.56,27,2,Basic,Asia Pacific,6.0,False
C-54140,2023-03-05,2023-08-22,86.17,10,2,Pro,North America,7.0,False
C-54141,2024-12-19,2025-06-30,29.46,93,3,Basic,Asia Pacific,5.0,False
C-54142,2024-01-09,2024-03-18,71.83,2,3,Pro,Europe,8.0,True
C-54143,2022-07-26,2022-12-28,32.98,6,3,Basic,Asia Pacific,6.0,False
C-54144,2024-01-24,2025-06-30,34.54,53,1,Basic,Europe,7.0,False
C-54145,2023-08-19,2025-01-04,89.1,39,0,Pro,Europe,7.0,False
C-54146,2023-08-30,2024-04-17,29.76,9,3,Basic,Asia Pacific,6.0,False
C-54147,2024-10-07,2024-11-06,21.61,3,0,Basic,Latin America,9.0,False
C-54148,2022-08-13,2022-09-15,30.41,0,0,Basic,Europe,4.0,True
C-54149,2023-07-04,2024-08-12,15.49,26,1,Basic,North America,6.0,True
C-54150,2024-05-10,2024-07-28,45.34,8,0,Pro,North America,8.0,False
C-54151,2023-08-25,2023-09-26,30.5,1,0,Basic,North America,8.0,False
C-54152,2022-07-28,2025-04-17,39.84,74,3,Basic,Asia Pacific,8.0,True
C-54153,2024-06-10,2025-06-30,273.15,106,3,Enterprise,Asia Pacific,5.0,False
C-54154,2024-12-15,2025-02-23,254.79,5,1,Enterprise,Europe,9.0,False
C-54155,2023-01-05,2023-02-04,64.13,3,0,Pro,Latin America,7.0,False
C-54156,2023-08-10,2024-08-27,217.27,29,1,Enterprise,Europe,8.0,False
C-54157,2024-06-16,2024-07-23,25.5,3,2,Basic,Asia Pacific,9.0,False
C-54158,2024-06-30,2025-06-30,48.15,51,1,Pro,Asia Pacific,6.0,False
C-54159,2024-06-24,2024-09-26,73.57,6,0,Pro,Europe,8.0,False
C-54160,2024-03-25,2024-04-24,30.45,1,2,Basic,North America,5.0,False
C-54161,2023-06-27,2023-09-28,29.45,11,1,Basic,Asia Pacific,8.0,True
C-54162,2022-10-13,2025-06-30,25.39,62,0,Basic,Europe,5.0,False
C-54163,2023-01-17,2025-06-30,72.98,94,0,Pro,Europe,8.0,False
C-54164,2024-08-04,2025-06-30,68.93,19,0,Pro,Latin America,7.0,False
C-54165,2024-06-23,2024-07-23,76.32,2,3,Pro,North America,5.0,False
C-54166,2025-01-09,2025-06-30,27.89,26,0,Basic,Asia Pacific,7.0,False
C-54167,2023-12-25,2025-06-30,201.62,47,1,Enterprise,Asia Pacific,10.0,True
C-54168,2023-10-23,2023-11-22,38.25,1,1,Basic,Asia Pacific,10.0,True
C-54169,2024-01-12,2025-05-05,92.52,21,0,Pro,North America,7.0,True
C-54170,2024-12-28,2025-06-30,19.57,37,1,Basic,Latin America,5.0,False
C-54171,2023-08-12,2023-10-09,29.31,4,2,Basic,North America,5.0,False
C-54172,2022-08-16,2022-09-15,27.0,3,3,Basic,Europe,5.0,False
C-54173,2024-07-30,2025-06-30,95.4,48,1,Pro,Latin America,8.0,True
C-54174,2023-10-06,2024-03-09,239.05,6,2,Enterprise,Latin America,6.0,True
C-54175,2022-06-12,2022-08-22,61.66,5,2,Pro,Europe,10.0,False
C-54176,2024-03-03,2025-06-30,,21,2,Pro,Latin America,4.0,False
C-54177,2023-09-15,2024-01-25,85.41,3,1,Pro,Europe,6.0,True
C-54178,2023-06-14,2024-02-29,82.03,20,0,Pro,North America,8.0,False
C-54179,2024-02-02,2024-03-27,24.52,3,1,Basic,North America,7.0,False
C-54180,2025-01-09,2025-06-30,103.9,21,2,Pro,Europe,7.0,False
C-54181,2023-10-23,2025-06-30,227.11,54,0,Enterprise,Europe,10.0,False
C-54182,2023-10-06,2023-12-05,31.55,7,0,Basic,Asia Pacific,5.0,False
C-54183,2022-07-29,2022-09-08,24.17,3,0,Basic,Europe,,True
C-54184,2023-04-14,2023-10-08,65.25,12,3,Pro,Asia Pacific,8.0,False
C-54185,2022-12-16,2025-06-30,85.33,76,0,Pro,Europe,9.0,False
C-54186,2023-11-10,2024-01-17,25.05,7,0,Basic,Latin America,6.0,False
C-54187,2022-09-16,2022-10-31,29.05,2,1,Basic,Latin America,6.0,True
C-54188,2023-10-19,2024-06-20,33.87,17,3,Basic,North America,8.0,False
C-54189,2023-03-03,2025-06-30,74.97,58,2,Pro,Europe,7.0,True
C-54190,2023-05-30,2024-10-10,21.1,31,2,Basic,Europe,5.0,False
C-54191,2022-09-12,2023-08-11,30.16,26,0,Basic,Europe,6.0,True
C-54192,2024-03-28,2025-06-30,257.43,49,2,Enterprise,Latin America,8.0,False
C-54193,2022-07-05,2024-05-08,94.13,37,3,Pro,Asia Pacific,6.0,False
C-54194,2022-11-13,2023-01-10,26.16,5,0,Basic,Asia Pacific,8.0,False
C-54195,2022-07-27,2023-11-07,37.61,26,4,Basic,Latin America,9.0,True
C-54196,2023-10-04,2024-09-05,30.94,17,1,Basic,Latin America,10.0,False
C-54197,2023-02-26,2023-10-13,70.43,20,2,Pro,North America,7.0,False
C-54198,2024-06-25,2025-06-30,21.88,43,0,Basic,Latin America,7.0,False
C-54199,2023-01-21,2025-06-30,22.58,55,0,Basic,Europe,7.0,False
C-54200,2022-10-04,2023-09-18,28.98,14,3,Basic,North America,6.0,True
C-54201,2023-12-26,2025-02-06,32.48,29,1,Basic,Latin America,8.0,False
C-54202,2023-11-08,2025-06-30,28.68,37,2,Basic,Asia Pacific,7.0,True
C-54203,2024-12-10,2025-01-09,17.83,3,1,Basic,Europe,8.0,False
C-54204,2024-02-07,2024-05-11,28.8,1,2,Basic,North America,5.0,False
C-54205,2023-05-16,2025-05-17,35.73,47,4,Basic,Europe,6.0,False
C-54206,2023-12-15,2024-05-26,90.28,13,1,Pro,Latin America,4.0,True
C-54207,2024-06-27,2024-08-08,84.08,5,3,Pro,Latin America,7.0,True
C-54208,2024-09-20,2024-10-20,24.29,6,0,Basic,North America,6.0,False
C-54209,2023-01-09,2024-01-16,184.55,24,1,Enterprise,Europe,5.0,True
C-54210,2024-08-14,2024-12-30,29.11,5,1,Basic,Europe,5.0,False
C-54211,2024-11-19,2025-06-30,39.69,31,2,Pro,Asia Pacific,6.0,False
C-54212,2024-01-27,2025-01-05,25.75,31,1,Basic,North America,,True
C-54213,2025-01-01,2025-06-30,30.86,16,3,Basic,North America,7.0,False
C-54214,2024-06-13,2024-12-14,96.02,13,0,Pro,North America,8.0,False
C-54215,2024-02-15,2024-09-12,18.73,10,4,Basic,Latin America,8.0,False
C-54216,2022-11-14,2023-04-03,22.29,6,0,Basic,Asia Pacific,7.0,False
C-54217,2023-01-24,2023-12-23,22.39,17,1,Basic,Europe,7.0,True
C-54218,2024-07-18,2024-09-14,27.94,4,1,Basic,Latin America,8.0,False
C-54219,2022-07-27,2022-11-19,199.41,10,2,Enterprise,Europe,8.0,False
C-54220,2024-10-03,2025-06-30,207.73,38,1,Enterprise,North America,5.0,False
C-54221,2024-07-09,2025-06-30,60.79,32,1,Pro,Latin America,7.0,False
C-54222,2024-03-22,2025-06-30,55.23,27,1,Pro,Asia Pacific,7.0,False
C-54223,2023-09-28,2023-10-28,36.62,1,2,Basic,Asia Pacific,7.0,True
C-54224,2022-11-18,2022-12-18,35.19,0,1,Basic,Asia Pacific,9.0,False
C-54225,2024-02-24,2024-08-13,25.92,13,2,Basic,Asia Pacific,9.0,False
C-54226,2024-02-04,2024-07-05,28.42,10,2,Basic,Latin America,6.0,True
C-54227,2023-09-27,2023-11-01,76.83,4,3,Pro,Latin America,7.0,False
C-54228,2023-02-18,2024-01-08,29.4,17,1,Basic,Asia Pacific,7.0,False
C-54229,2022-12-27,2023-11-19,21.87,19,2,Basic,North America,9.0,False
C-54230,2024-05-02,2025-06-30,89.48,20,1,Pro,Asia Pacific,5.0,False
C-54231,2023-03-07,2024-05-04,87.45,32,0,Pro,Asia Pacific,8.0,False
C-54232,2024-12-29,2025-06-30,71.58,18,1,Pro,North America,7.0,False
C-54233,2023-10-08,2025-06-30,120.73,47,2,Enterprise,Europe,8.0,False
C-54234,2023-12-26,2024-07-14,26.91,15,0,Basic,Latin America,3.0,True
C-54235,2024-05-09,2024-08-14,25.17,7,2,Basic,North America,9.0,False
C-54236,2022-12-16,2023-02-15,100.46,3,4,Pro,Europe,9.0,False
C-54237,2023-10-15,2024-02-13,80.46,3,0,Pro,North America,8.0,False
C-54238,2023-02-22,2023-11-22,28.57,21,0,Basic,Europe,7.0,True
C-54239,2024-06-16,2024-07-16,30.76,0,1,Basic,Latin America,,False
C-54240,2023-05-01,2025-01-17,83.02,37,1,Pro,Europe,6.0,False
C-54241,2023-05-01,2025-01-02,105.02,35,1,Pro,Europe,7.0,True
